Lib Caller, Lib Name
java.util.WeakHashMap_transfer_java.util.WeakHashMap$Entry_arr_java.util.WeakHashMap$Entry_arr.meth,java.lang.ref.Reference_get
java.util.WeakHashMap_expungeStaleEntries.meth,java.lang.ref.ReferenceQueue_poll
java.util.AbstractMap_put_java.lang.Object_java.lang.Object.meth,java.lang.UnsupportedOperationException_init
java.security.Provider_check_java.lang.String.meth,java.lang.System_getSecurityManager
java.security.Provider_put_java.lang.Object_java.lang.Object.meth,sun.security.util.Debug_println_java.lang.String
java.util.Hashtable_put_java.lang.Object_java.lang.Object.meth,java.lang.NullPointerException_init
java.util.Hashtable_put_java.lang.Object_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Hashtable_addEntry_int_java.lang.Object_java.lang.Object_int.meth,java.lang.Object_native_hashCode
java.util.Collections$UnmodifiableMap_put_java.lang.Object_java.lang.Object.meth,java.lang.UnsupportedOperationException_init
java.security.Provider_entrySet.meth,java.lang.RuntimeException_init_java.lang.String
java.util.HashMap_computeIfAbsent_java.lang.Object_java.util.function.Function.meth,java.lang.NullPointerException_init
java.util.HashMap_computeIfAbsent_java.lang.Object_java.util.function.Function.meth,java.util.function.Function_apply_java.lang.Object
java.util.HashMap_computeIfPresent_java.lang.Object_java.util.function.BiFunction.meth,java.lang.NullPointerException_init
java.util.HashMap_computeIfPresent_java.lang.Object_java.util.function.BiFunction.meth,java.util.function.BiFunction_apply_java.lang.Object_java.lang.Object
java.util.HashMap_compute_java.lang.Object_java.util.function.BiFunction.meth,java.lang.NullPointerException_init
java.util.HashMap_compute_java.lang.Object_java.util.function.BiFunction.meth,java.util.function.BiFunction_apply_java.lang.Object_java.lang.Object
java.util.HashMap_merge_java.lang.Object_java.lang.Object_java.util.function.BiFunction.meth,java.lang.NullPointerException_init
java.util.HashMap_merge_java.lang.Object_java.lang.Object_java.util.function.BiFunction.meth,java.lang.NullPointerException_init
java.util.HashMap_merge_java.lang.Object_java.lang.Object_java.util.function.BiFunction.meth,java.util.function.BiFunction_apply_java.lang.Object_java.lang.Object
java.util.HashMap_forEach_java.util.function.BiConsumer.meth,java.lang.NullPointerException_init
java.util.HashMap_forEach_java.util.function.BiConsumer.meth,java.util.function.BiConsumer_accept_java.lang.Object_java.lang.Object
java.util.HashMap_forEach_java.util.function.BiConsumer.meth,java.util.ConcurrentModificationException_init
java.util.HashMap_replaceAll_java.util.function.BiFunction.meth,java.lang.NullPointerException_init
java.util.HashMap_replaceAll_java.util.function.BiFunction.meth,java.util.function.BiFunction_apply_java.lang.Object_java.lang.Object
java.util.HashMap_replaceAll_java.util.function.BiFunction.meth,java.util.ConcurrentModificationException_init
java.util.AbstractMap_clone.meth,java.lang.Object_native_clone
java.io.ObjectOutputStream_defaultWriteObject.meth,java.io.NotActiveException_init_java.lang.String
java.io.ObjectInputStream_readFields.meth,java.io.NotActiveException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_setBlockDataMode_boolean.meth,java.lang.IllegalStateException_init_java.lang.String
java.io.InputStream_read_byte_arr_int_int.meth,java.lang.NullPointerException_init
java.io.InputStream_read_byte_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.io.ObjectInputStream$BlockDataInputStream_refill.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream_handleReset.meth,java.io.StreamCorruptedException_init_java.lang.String
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getAdapter_java.lang.Class_java.util.Locale
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getDecimalFormatSymbolsProvider
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_forJRE
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getDecimalFormatSymbolsProvider
java.util.Formatter_clinit.meth,java.util.regex.Pattern_compile_java.lang.String
java.util.Formatter_ensureOpen.meth,java.util.FormatterClosedException_init
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Pattern_matcher_java.lang.CharSequence
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_find_int
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_start
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_start
java.util.Formatter_checkText_java.lang.String_int_int.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_start
java.lang.String_substring_int_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.String_substring_int_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.String_substring_int_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_init_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_init_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_init_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.lang.String_toCharArray.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$Flags_parse_char.meth,java.util.UnknownFormatFlagsException_init_java.lang.String
java.util.Formatter$Flags_parse_java.lang.String.meth,java.util.DuplicateFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.util.Formatter$FormatSpecifier_width_java.lang.String.meth,java.util.IllegalFormatWidthException_init_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.lang.String_substring_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.String_substring_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.util.Formatter$FormatSpecifier_precision_java.lang.String.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.util.Formatter$FormatSpecifier_conversion_java.lang.String.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkDateTime.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkDateTime.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter$FormatSpecifier_failMismatch_java.util.Formatter$Flags_char.meth,java.util.FormatFlagsConversionMismatchException_init_java.lang.String_char
java.util.Formatter$FormatSpecifier_checkDateTime.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkGeneral.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkCharacter.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkCharacter.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.IllegalFormatWidthException_init_int
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.IllegalFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkInteger.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatWidthException_init_int
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_end
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getAdapter_java.lang.Class_java.util.Locale
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getCalendarProvider
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.spi.CalendarProvider_getInstance_java.util.TimeZone_java.util.Locale
java.util.Locale_isUnicodeExtensionKey_java.lang.String.meth,sun.util.locale.LocaleUtils_isAlphaNumericString_java.lang.String
java.util.Locale_getUnicodeLocaleType_java.lang.String.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.Locale_getUnicodeLocaleType_java.lang.String.meth,sun.util.locale.LocaleExtensions_getUnicodeLocaleType_java.lang.String
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.BuddhistCalendar_init_java.util.TimeZone_java.util.Locale
java.util.TreeMap_getEntry_java.lang.Object.meth,java.lang.NullPointerException_init
java.util.WeakHashMap_get_java.lang.Object.meth,java.lang.ref.Reference_get
java.util.Hashtable_get_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Calendar_setWeekCountData_java.util.Locale.meth,sun.util.locale.provider.CalendarDataUtility_retrieveFirstDayOfWeek_java.util.Locale
java.util.Calendar_setWeekCountData_java.util.Locale.meth,sun.util.locale.provider.CalendarDataUtility_retrieveMinimalDaysInFirstWeek_java.util.Locale
java.util.Calendar_setWeekCountData_java.util.Locale.meth,java.util.concurrent.ConcurrentMap_putIfAbsent_java.lang.Object_java.lang.Object
java.util.JapaneseImperialCalendar_init_java.util.TimeZone_java.util.Locale.meth,sun.util.calendar.LocalGregorianCalendar_newCalendarDate_java.util.TimeZone
java.util.JapaneseImperialCalendar_init_java.util.TimeZone_java.util.Locale.meth,java.lang.System_native_currentTimeMillis
java.util.Calendar_setTimeInMillis_long.meth,sun.util.calendar.ZoneInfo_isDirty
java.util.GregorianCalendar_init_java.util.TimeZone_java.util.Locale.meth,sun.util.calendar.Gregorian_newCalendarDate_java.util.TimeZone
java.util.GregorianCalendar_init_java.util.TimeZone_java.util.Locale.meth,java.lang.System_native_currentTimeMillis
java.util.Locale_getCountry.meth,sun.util.locale.BaseLocale_getRegion
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.BuddhistCalendar_init_java.util.TimeZone_java.util.Locale
java.util.Locale_getVariant.meth,sun.util.locale.BaseLocale_getVariant
java.util.Date_getTimeImpl.meth,sun.util.calendar.CalendarDate_isNormalized
java.util.Date_normalize.meth,sun.util.calendar.AbstractCalendar_getCalendarDate_long_java.util.TimeZone
java.util.Date_normalize.meth,sun.util.calendar.CalendarDate_isNormalized
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.BaseCalendar$Date_getNormalizedYear
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getMonth
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getDayOfMonth
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getHours
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getMinutes
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getSeconds
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getMillis
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getZone
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.AbstractCalendar_getCalendarDate_long_java.util.TimeZone
java.util.Date_getCalendarSystem_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getEra
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarSystem_newCalendarDate_java.util.TimeZone
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.BaseCalendar$Date_setNormalizedDate_int_int_int
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_setTimeOfDay_int_int_int_int
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.AbstractCalendar_getTime_sun.util.calendar.CalendarDate
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarSystem_newCalendarDate_java.util.TimeZone
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.BaseCalendar$Date_setNormalizedDate_int_int_int
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_setTimeOfDay_int_int_int_int
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.AbstractCalendar_getTime_sun.util.calendar.CalendarDate
java.util.Date_normalize.meth,sun.util.calendar.CalendarDate_getZone
java.util.Date_normalize.meth,sun.util.calendar.CalendarDate_setZone_java.util.TimeZone
java.util.Date_normalize.meth,sun.util.calendar.CalendarSystem_getCalendarDate_long_sun.util.calendar.CalendarDate
java.text.NumberFormat_getInstance_java.util.Locale_int.meth,sun.util.locale.provider.LocaleProviderAdapter_getAdapter_java.lang.Class_java.util.Locale
java.text.NumberFormat_getInstance_sun.util.locale.provider.LocaleProviderAdapter_java.util.Locale_int.meth,sun.util.locale.provider.LocaleProviderAdapter_getNumberFormatProvider
java.text.NumberFormat_getInstance_java.util.Locale_int.meth,sun.util.locale.provider.LocaleProviderAdapter_forJRE
java.lang.AbstractStringBuilder_insert_int_char_arr.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.AbstractStringBuilder_insert_int_char_arr.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.lang.AbstractStringBuilder_insert_int_char_arr.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.text.DateFormatSymbols_getProviderInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getAdapter_java.lang.Class_java.util.Locale
java.text.DateFormatSymbols_getProviderInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getDateFormatSymbolsProvider
java.text.DateFormatSymbols_getProviderInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_forJRE
java.text.DateFormatSymbols_getProviderInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getDateFormatSymbolsProvider
java.text.DateFormatSymbols_clinit.meth,java.util.concurrent.ConcurrentHashMap_init_int
java.text.DateFormatSymbols_getInstance_java.util.Locale.meth,java.lang.RuntimeException_init_java.lang.String
java.util.TimeZone_getDisplayName_boolean_int_java.util.Locale.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.TimeZone_getDisplayName_boolean_int_java.util.Locale.meth,sun.util.locale.provider.TimeZoneNameUtility_retrieveDisplayName_java.lang.String_boolean_int_java.util.Locale
java.util.TimeZone_getDisplayName_boolean_int_java.util.Locale.meth,sun.util.calendar.ZoneInfoFile_toCustomID_int
java.util.Formatter$FormatSpecifier_print_java.math.BigInteger_java.util.Locale.meth,java.math.BigInteger_signum
java.util.Formatter$FormatSpecifier_print_java.math.BigInteger_java.util.Locale.meth,java.math.BigInteger_abs
java.util.Formatter$FormatSpecifier_print_java.math.BigInteger_java.util.Locale.meth,java.math.BigInteger_toString
java.util.Formatter$FormatSpecifier_print_java.math.BigInteger_java.util.Locale.meth,java.math.BigInteger_toString_int
java.util.Formatter$FormatSpecifier_print_java.math.BigInteger_java.util.Locale.meth,java.math.BigInteger_toString_int
java.util.Formatter$FormatSpecifier_print_java.math.BigInteger_java.util.Locale.meth,java.math.BigInteger_signum
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_valueOf_double_int_sun.misc.FormattedFloatingDecimal$Form
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_getMantissa
java.util.Formatter$FormatSpecifier_addZeros_char_arr_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_addDot_char_arr.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_getExponent
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_valueOf_double_int_sun.misc.FormattedFloatingDecimal$Form
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_getMantissa
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_valueOf_double_int_sun.misc.FormattedFloatingDecimal$Form
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_getExponent
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_getMantissa
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,sun.misc.FormattedFloatingDecimal_getExponentRounded
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_double_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.lang.Double_toString_double.meth,sun.misc.FloatingDecimal_toJavaFormatString_double
java.lang.Math_copySign_double_double.meth,java.lang.Double_native_doubleToRawLongBits_double
java.lang.Math_copySign_double_double.meth,java.lang.Double_native_doubleToRawLongBits_double
java.lang.Math_copySign_double_double.meth,java.lang.Double_native_longBitsToDouble_long
java.lang.String_replaceFirst_java.lang.String_java.lang.String.meth,java.util.regex.Pattern_compile_java.lang.String
java.lang.String_replaceFirst_java.lang.String_java.lang.String.meth,java.util.regex.Pattern_matcher_java.lang.CharSequence
java.lang.String_replaceFirst_java.lang.String_java.lang.String.meth,java.util.regex.Matcher_replaceFirst_java.lang.String
java.lang.Math_getExponent_double.meth,java.lang.Double_native_doubleToRawLongBits_double
java.lang.Math_powerOfTwoD_int.meth,java.lang.Double_native_longBitsToDouble_long
java.util.Formatter$FormatSpecifier_hexDouble_double_int.meth,java.lang.Double_native_longBitsToDouble_long
java.lang.AbstractStringBuilder_append_char_arr.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_print_java.math.BigDecimal_java.util.Locale.meth,java.math.BigDecimal_signum
java.util.Formatter$FormatSpecifier_print_java.math.BigDecimal_java.util.Locale.meth,java.math.BigDecimal_abs
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_precision
java.math.MathContext_init_int_java.math.RoundingMode.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.math.MathContext_init_int_java.math.RoundingMode.meth,java.lang.NullPointerException_init_java.lang.String
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_init_java.math.BigInteger_int_java.math.MathContext
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier$BigDecimalLayout_layout_java.math.BigInteger_int_java.util.Formatter$BigDecimalLayoutForm.meth,java.math.BigInteger_toString
java.lang.AbstractStringBuilder_append_char_arr_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.StringIndexOutOfBoundsException_init_java.lang.String
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_trailingZeros_char_arr_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_precision
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_setScale_int_java.math.RoundingMode
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_init_java.math.BigInteger_int_java.math.MathContext
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_valueOf_long_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_valueOf_long_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_equals_java.lang.Object
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_compareTo_java.math.BigDecimal
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_compareTo_java.math.BigDecimal
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigInteger_toString
java.util.Formatter$FormatSpecifier_printCharacter_java.lang.Object.meth,java.util.IllegalFormatCodePointException_init_int
java.util.Formatter$FormatSpecifier_printCharacter_java.lang.Object.meth,java.util.IllegalFormatCodePointException_init_int
java.util.Formatter$FormatSpecifier_printCharacter_java.lang.Object.meth,java.util.IllegalFormatCodePointException_init_int
java.util.Formatter$FormatSpecifier_printHashCode_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Formatter$FormatSpecifier_print_java.lang.Object_java.util.Locale.meth,java.lang.System_lineSeparator
java.util.Formatter_format_java.util.Locale_java.lang.String_java.lang.Object_arr.meth,java.util.MissingFormatArgumentException_init_java.lang.String
java.util.Formatter_format_java.util.Locale_java.lang.String_java.lang.Object_arr.meth,java.util.MissingFormatArgumentException_init_java.lang.String
java.util.Formatter_format_java.util.Locale_java.lang.String_java.lang.Object_arr.meth,java.util.MissingFormatArgumentException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.StreamCorruptedException_init_java.lang.String
