Lib Caller, Lib Name
java.util.Formatter$FormatSpecifier$BigDecimalLayout_layout_java.math.BigInteger_int_java.util.Formatter$BigDecimalLayoutForm.meth,java.math.BigInteger_toString
java.lang.AbstractStringBuilder_append_char_arr_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.StringIndexOutOfBoundsException_init_java.lang.String
java.lang.AbstractStringBuilder_getChars_int_int_char_arr_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_trailingZeros_char_arr_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_precision
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_setScale_int_java.math.RoundingMode
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_init_java.math.BigInteger_int_java.math.MathContext
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_valueOf_long_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_valueOf_long_int
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_equals_java.lang.Object
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_compareTo_java.math.BigDecimal
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_compareTo_java.math.BigDecimal
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_scale
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigDecimal_unscaledValue
java.util.Formatter$FormatSpecifier_print_java.lang.StringBuilder_java.math.BigDecimal_java.util.Locale_java.util.Formatter$Flags_char_int_boolean.meth,java.math.BigInteger_toString
java.util.Formatter$FormatSpecifier_printCharacter_java.lang.Object.meth,java.util.IllegalFormatCodePointException_init_int
java.util.Formatter$FormatSpecifier_printCharacter_java.lang.Object.meth,java.util.IllegalFormatCodePointException_init_int
java.util.Formatter$FormatSpecifier_printCharacter_java.lang.Object.meth,java.util.IllegalFormatCodePointException_init_int
java.util.Formatter$FormatSpecifier_printHashCode_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Formatter$FormatSpecifier_print_java.lang.Object_java.util.Locale.meth,java.lang.System_lineSeparator
java.util.Formatter_format_java.util.Locale_java.lang.String_java.lang.Object_arr.meth,java.util.MissingFormatArgumentException_init_java.lang.String
java.util.Formatter_format_java.util.Locale_java.lang.String_java.lang.Object_arr.meth,java.util.MissingFormatArgumentException_init_java.lang.String
java.util.Formatter_format_java.util.Locale_java.lang.String_java.lang.Object_arr.meth,java.util.MissingFormatArgumentException_init_java.lang.String
java.io.Console_readline_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.io.Console_grow.meth,java.lang.Thread_native_holdsLock_java.lang.Object
java.io.Console_grow.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.io.Console_init.meth,java.io.Console_native_encoding
java.io.FileOutputStream_init_java.io.FileDescriptor.meth,java.lang.System_getSecurityManager
java.io.FileOutputStream_init_java.io.FileDescriptor.meth,java.lang.NullPointerException_init
java.lang.SecurityManager_checkWrite_java.io.FileDescriptor.meth,java.lang.NullPointerException_init_java.lang.String
java.lang.SecurityManager_checkWrite_java.io.FileDescriptor.meth,java.lang.RuntimePermission_init_java.lang.String
java.io.Console_init.meth,sun.nio.cs.StreamEncoder_forOutputStreamWriter_java.io.OutputStream_java.lang.Object_java.nio.charset.Charset
java.io.PrintWriter_init_java.io.Writer_boolean.meth,sun.security.action.GetPropertyAction_init_java.lang.String
java.io.PrintWriter_init_java.io.Writer_boolean.meth,java.security.AccessController_native_doPrivileged_java.security.PrivilegedAction
java.io.FileInputStream_init_java.io.FileDescriptor.meth,java.lang.System_getSecurityManager
java.io.FileInputStream_init_java.io.FileDescriptor.meth,java.lang.NullPointerException_init
java.lang.SecurityManager_checkRead_java.io.FileDescriptor.meth,java.lang.NullPointerException_init_java.lang.String
java.lang.SecurityManager_checkRead_java.io.FileDescriptor.meth,java.lang.RuntimePermission_init_java.lang.String
java.io.Console_init.meth,sun.nio.cs.StreamDecoder_forInputStreamReader_java.io.InputStream_java.lang.Object_java.nio.charset.Charset
java.io.Console_access$400_boolean.meth,java.io.Console_native_echo_boolean
java.io.Console_access$500.meth,java.io.Console_native_istty
java.io.Console$LineReader_read_char_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.io.DataInputStream_readFully_byte_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.io.DataInputStream_readFully_byte_arr_int_int.meth,java.io.EOFException_init
java.io.DataInputStream_readBoolean.meth,java.io.EOFException_init
java.io.DataInputStream_readByte.meth,java.io.EOFException_init
java.io.DataInputStream_readUnsignedByte.meth,java.io.EOFException_init
java.io.DataInputStream_readShort.meth,java.io.EOFException_init
java.io.DataInputStream_readUnsignedShort.meth,java.io.EOFException_init
java.io.DataInputStream_readChar.meth,java.io.EOFException_init
java.io.DataInputStream_readInt.meth,java.io.EOFException_init
java.io.DataInputStream_readFloat.meth,java.lang.Float_native_intBitsToFloat_int
java.io.DataInputStream_readDouble.meth,java.lang.Double_native_longBitsToDouble_long
java.io.PushbackInputStream_init_java.io.InputStream_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.PushbackInputStream_ensureOpen.meth,java.io.IOException_init_java.lang.String
java.io.PushbackInputStream_unread_int.meth,java.io.IOException_init_java.lang.String
java.io.DataInputStream_readLine.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.io.ObjectInputStream$BlockDataInputStream_readUnsignedShort.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.ObjectInputStream_readFully_byte_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.io.ObjectInputStream$BlockDataInputStream_refill.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream_handleReset.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_read_byte_arr_int_int_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.io.ObjectInputStream$BlockDataInputStream_read_byte_arr_int_int_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.io.ObjectInputStream$BlockDataInputStream_readFully_byte_arr_int_int_boolean.meth,java.io.EOFException_init
java.io.DataInputStream_readUTF_java.io.DataInput.meth,java.io.UTFDataFormatException_init_java.lang.String
java.io.DataInputStream_readUTF_java.io.DataInput.meth,java.io.UTFDataFormatException_init_java.lang.String
java.io.DataInputStream_readUTF_java.io.DataInput.meth,java.io.UTFDataFormatException_init_java.lang.String
java.io.DataInputStream_readUTF_java.io.DataInput.meth,java.io.UTFDataFormatException_init_java.lang.String
java.io.DataInputStream_readUTF_java.io.DataInput.meth,java.io.UTFDataFormatException_init_java.lang.String
java.io.DataOutputStream_writeUTF_java.lang.String_java.io.DataOutput.meth,java.io.UTFDataFormatException_init_java.lang.String
java.io.ObjectOutputStream_write_byte_arr_int_int.meth,java.lang.NullPointerException_init
java.io.ObjectOutputStream_write_byte_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.io.ObjectOutputStream$BlockDataOutputStream_write_byte_arr_int_int_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.HashMap_init_int_float.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.HashMap_init_int_float.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.DeleteOnExitHook_clinit.meth,sun.misc.SharedSecrets_getJavaLangAccess
java.io.DeleteOnExitHook_clinit.meth,sun.misc.JavaLangAccess_registerShutdownHook_int_boolean_java.lang.Runnable
java.io.DeleteOnExitHook_add_java.lang.String.meth,java.lang.IllegalStateException_init_java.lang.String
java.io.ExpiringCache_entryFor_java.lang.String.meth,java.lang.System_native_currentTimeMillis
java.util.WeakHashMap_remove_java.lang.Object.meth,java.lang.ref.Reference_get
java.util.ArrayList$SubList$1_remove.meth,java.lang.IllegalStateException_init
java.util.ArrayList$SubList_rangeCheck_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.AbstractList_remove_int.meth,java.lang.UnsupportedOperationException_init
java.util.ArrayList$SubList$1_remove.meth,java.util.ConcurrentModificationException_init
java.util.Collections$UnmodifiableList$1_remove.meth,java.lang.UnsupportedOperationException_init
java.util.LinkedList$ListItr_remove.meth,java.lang.IllegalStateException_init
java.util.ArrayList$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.ArrayList_rangeCheck_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.ArrayList_remove_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayList$Itr_remove.meth,java.util.ConcurrentModificationException_init
java.util.IdentityHashMap$IdentityHashMapIterator_remove.meth,java.lang.IllegalStateException_init
java.util.IdentityHashMap$IdentityHashMapIterator_remove.meth,java.util.ConcurrentModificationException_init
java.util.IdentityHashMap$IdentityHashMapIterator_remove.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Collections$1_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Collections$EmptyIterator_remove.meth,java.lang.IllegalStateException_init
java.nio.charset.Charset$1_remove.meth,java.lang.UnsupportedOperationException_init
java.util.AbstractList$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.AbstractList$Itr_remove.meth,java.util.ConcurrentModificationException_init
java.util.Vector$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.IllegalStateException_init_java.lang.String
java.util.Hashtable$Enumerator_remove.meth,java.util.ConcurrentModificationException_init
java.util.Vector$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.IllegalStateException_init_java.lang.String
java.util.Hashtable$Enumerator_remove.meth,java.util.ConcurrentModificationException_init
java.util.Collections$UnmodifiableCollection$1_remove.meth,java.lang.UnsupportedOperationException_init
java.util.WeakHashMap$HashIterator_remove.meth,java.lang.IllegalStateException_init
java.util.WeakHashMap$HashIterator_remove.meth,java.util.ConcurrentModificationException_init
java.util.ServiceLoader$LazyIterator_remove.meth,java.lang.UnsupportedOperationException_init
java.util.ServiceLoader$1_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Vector$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.IllegalStateException_init_java.lang.String
java.util.Hashtable$Enumerator_remove.meth,java.util.ConcurrentModificationException_init
java.util.Vector$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.IllegalStateException_init_java.lang.String
java.util.Hashtable$Enumerator_remove.meth,java.util.ConcurrentModificationException_init
java.util.TreeMap$DescendingKeyIterator_remove.meth,java.lang.IllegalStateException_init
java.util.TreeMap$DescendingKeyIterator_remove.meth,java.util.ConcurrentModificationException_init
java.util.TreeMap$PrivateEntryIterator_remove.meth,java.lang.IllegalStateException_init
java.util.TreeMap$PrivateEntryIterator_remove.meth,java.util.ConcurrentModificationException_init
java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Vector$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.IllegalStateException_init_java.lang.String
java.util.Hashtable$Enumerator_remove.meth,java.util.ConcurrentModificationException_init
javax.security.auth.Subject$SecureSet$1_remove.meth,sun.security.util.ResourcesMgr_getString_java.lang.String
javax.security.auth.Subject$SecureSet$1_remove.meth,java.lang.IllegalStateException_init_java.lang.String
javax.security.auth.Subject$SecureSet$1_remove.meth,java.lang.System_getSecurityManager
java.util.TreeMap$NavigableSubMap$SubMapIterator_removeAscending.meth,java.lang.IllegalStateException_init
java.util.TreeMap$NavigableSubMap$SubMapIterator_removeAscending.meth,java.util.ConcurrentModificationException_init
java.util.TreeMap$NavigableSubMap$SubMapIterator_removeDescending.meth,java.lang.IllegalStateException_init
java.util.TreeMap$NavigableSubMap$SubMapIterator_removeDescending.meth,java.util.ConcurrentModificationException_init
java.util.RegularEnumSet$EnumSetIterator_remove.meth,java.lang.IllegalStateException_init
java.util.JumboEnumSet$EnumSetIterator_remove.meth,java.lang.IllegalStateException_init
java.util.EnumMap$EnumMapIterator_checkLastReturnedIndex.meth,java.lang.IllegalStateException_init
java.util.ArrayDeque$DescendingIterator_remove.meth,java.lang.IllegalStateException_init
java.util.ArrayDeque_delete_int.meth,java.util.ConcurrentModificationException_init
java.util.ArrayDeque_delete_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayDeque_delete_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayDeque_delete_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayDeque_delete_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayDeque_delete_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayDeque_delete_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayDeque$DeqIterator_remove.meth,java.lang.IllegalStateException_init
java.util.Scanner_remove.meth,java.lang.UnsupportedOperationException_init
java.security.Provider_remove_java.lang.Object.meth,sun.security.util.Debug_println_java.lang.String
java.util.Hashtable_remove_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Collections$UnmodifiableMap_remove_java.lang.Object.meth,java.lang.UnsupportedOperationException_init
java.io.ExpiringCache_put_java.lang.String_java.lang.String.meth,java.lang.System_native_currentTimeMillis
java.io.ExpiringCache_put_java.lang.String_java.lang.String.meth,java.lang.System_native_currentTimeMillis
java.util.WeakHashMap_clear.meth,java.lang.ref.ReferenceQueue_poll
java.util.WeakHashMap_clear.meth,java.lang.ref.ReferenceQueue_poll
java.security.Provider_clear.meth,sun.security.util.Debug_println_java.lang.String
java.util.Collections$UnmodifiableMap_clear.meth,java.lang.UnsupportedOperationException_init
javax.security.auth.Subject$SecureSet_clear.meth,java.security.AccessController_native_doPrivileged_java.security.PrivilegedAction
java.util.Vector$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.UnsupportedOperationException_init
java.util.Hashtable$Enumerator_remove.meth,java.lang.IllegalStateException_init_java.lang.String
java.util.Hashtable$Enumerator_remove.meth,java.util.ConcurrentModificationException_init
java.io.File_init_java.lang.String.meth,java.lang.NullPointerException_init
java.io.File_init_java.lang.String_java.lang.String.meth,java.lang.NullPointerException_init
java.io.File_init_java.io.File_java.lang.String.meth,java.lang.NullPointerException_init
java.io.File_init_java.net.URI.meth,java.net.URI_isAbsolute
java.io.File_init_java.net.URI.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_init_java.net.URI.meth,java.net.URI_isOpaque
java.io.File_init_java.net.URI.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_init_java.net.URI.meth,java.net.URI_getScheme
java.io.File_init_java.net.URI.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_init_java.net.URI.meth,java.net.URI_getAuthority
java.io.File_init_java.net.URI.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_init_java.net.URI.meth,java.net.URI_getFragment
java.io.File_init_java.net.URI.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_init_java.net.URI.meth,java.net.URI_getQuery
java.io.File_init_java.net.URI.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_init_java.net.URI.meth,java.net.URI_getPath
java.io.File_init_java.net.URI.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_getCanonicalPath.meth,java.io.IOException_init_java.lang.String
java.io.File_toURL.meth,java.net.MalformedURLException_init_java.lang.String
java.io.File_isDirectory.meth,java.lang.System_getSecurityManager
java.io.FilePermission_getMask_java.lang.String.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.FilePermission_getMask_java.lang.String.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.FilePermission_init_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.FilePermission_init_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.FilePermission_init_int.meth,java.lang.NullPointerException_init_java.lang.String
java.io.FilePermission_init_int.meth,java.security.AccessController_native_doPrivileged_java.security.PrivilegedAction
java.io.File_toURL.meth,java.net.URL_init_java.lang.String_java.lang.String_java.lang.String
java.io.File_toURI.meth,java.net.URI_init_java.lang.String_java.lang.String_java.lang.String_java.lang.String
java.io.File_canRead.meth,java.lang.System_getSecurityManager
java.io.File_canWrite.meth,java.lang.System_getSecurityManager
java.io.File_exists.meth,java.lang.System_getSecurityManager
java.io.File_isFile.meth,java.lang.System_getSecurityManager
java.io.File_isHidden.meth,java.lang.System_getSecurityManager
java.io.File_lastModified.meth,java.lang.System_getSecurityManager
java.io.File_length.meth,java.lang.System_getSecurityManager
java.io.File_createNewFile.meth,java.lang.System_getSecurityManager
java.io.File_createNewFile.meth,java.io.IOException_init_java.lang.String
java.io.File_delete.meth,java.lang.System_getSecurityManager
java.io.File_deleteOnExit.meth,java.lang.System_getSecurityManager
java.util.AbstractList_add_int_java.lang.Object.meth,java.lang.UnsupportedOperationException_init
java.io.File_mkdir.meth,java.lang.System_getSecurityManager
java.io.File_renameTo_java.io.File.meth,java.lang.System_getSecurityManager
java.io.File_renameTo_java.io.File.meth,java.lang.NullPointerException_init
java.io.File_setLastModified_long.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File_setLastModified_long.meth,java.lang.System_getSecurityManager
java.io.File_setReadOnly.meth,java.lang.System_getSecurityManager
java.io.File_setWritable_boolean_boolean.meth,java.lang.System_getSecurityManager
java.io.File_setReadable_boolean_boolean.meth,java.lang.System_getSecurityManager
java.io.File_setExecutable_boolean_boolean.meth,java.lang.System_getSecurityManager
java.io.File_canExecute.meth,java.lang.System_getSecurityManager
java.io.File_getTotalSpace.meth,java.lang.System_getSecurityManager
java.io.File_getTotalSpace.meth,java.lang.RuntimePermission_init_java.lang.String
java.io.File_getFreeSpace.meth,java.lang.System_getSecurityManager
java.io.File_getFreeSpace.meth,java.lang.RuntimePermission_init_java.lang.String
java.io.File_getUsableSpace.meth,java.lang.System_getSecurityManager
java.io.File_getUsableSpace.meth,java.lang.RuntimePermission_init_java.lang.String
java.io.File_createTempFile_java.lang.String_java.lang.String_java.io.File.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.io.File$TempDirectory_clinit.meth,sun.security.action.GetPropertyAction_init_java.lang.String
java.io.File$TempDirectory_clinit.meth,java.security.AccessController_native_doPrivileged_java.security.PrivilegedAction
java.security.SecureRandom_clinit.meth,sun.security.util.Debug_getInstance_java.lang.String_java.lang.String
java.security.SecureRandom_clinit.meth,sun.security.util.Debug_isOn_java.lang.String
java.security.SecureRandom_clinit.meth,sun.security.util.Debug_isOn_java.lang.String
java.io.File_createTempFile_java.lang.String_java.lang.String_java.io.File.meth,java.lang.System_getSecurityManager
java.io.File$TempDirectory_generateFile_java.lang.String_java.lang.String_java.io.File.meth,java.lang.System_getSecurityManager
java.io.File$TempDirectory_generateFile_java.lang.String_java.lang.String_java.io.File.meth,java.io.IOException_init_java.lang.String
java.io.File$TempDirectory_generateFile_java.lang.String_java.lang.String_java.io.File.meth,java.io.IOException_init_java.lang.String
java.io.File_createTempFile_java.lang.String_java.lang.String_java.io.File.meth,java.lang.SecurityException_init_java.lang.String
java.io.File_createTempFile_java.lang.String_java.lang.String_java.io.File.meth,java.io.IOException_init_java.lang.String
java.io.ObjectOutputStream_defaultWriteObject.meth,java.io.NotActiveException_init_java.lang.String
java.io.ObjectInputStream_readFields.meth,java.io.NotActiveException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_setBlockDataMode_boolean.meth,java.lang.IllegalStateException_init_java.lang.String
java.io.ObjectStreamClass_getFields_boolean.meth,java.lang.Object_native_clone
java.io.ObjectInputStream$BlockDataInputStream_readChar.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.File_readObject_java.io.ObjectInputStream.meth,sun.misc.Unsafe_native_putObject_java.lang.Object_long_java.lang.Object
java.io.File_readObject_java.io.ObjectInputStream.meth,sun.misc.Unsafe_native_putIntVolatile_java.lang.Object_long_int
java.io.File$PathStatus_values.meth,java.lang.Object_native_clone
java.io.FileInputStream_init_java.io.File.meth,java.lang.System_getSecurityManager
java.io.FileInputStream_init_java.io.File.meth,java.lang.NullPointerException_init
java.io.FileInputStream_init_java.io.File.meth,java.io.FileNotFoundException_init_java.lang.String
java.io.FileDescriptor_clinit.meth,java.io.FileDescriptor_native_initIDs
java.io.FileDescriptor_clinit.meth,sun.misc.SharedSecrets_setJavaIOFileDescriptorAccess_sun.misc.JavaIOFileDescriptorAccess
java.io.FileInputStream_open_java.lang.String.meth,java.io.FileInputStream_native_open0_java.lang.String
java.io.FileInputStream_read.meth,java.io.FileInputStream_native_read0
java.io.FileInputStream_read_byte_arr.meth,java.io.FileInputStream_native_readBytes_byte_arr_int_int
java.io.FileInputStream_read_byte_arr_int_int.meth,java.io.FileInputStream_native_readBytes_byte_arr_int_int
java.io.FileInputStream_skip_long.meth,java.io.FileInputStream_native_skip0_long
java.io.FileInputStream_available.meth,java.io.FileInputStream_native_available0
java.io.FileInputStream_getFD.meth,java.io.IOException_init
java.io.FileOutputStream_init_java.io.File_boolean.meth,java.lang.System_getSecurityManager
java.io.FileOutputStream_init_java.io.File_boolean.meth,java.lang.NullPointerException_init
java.io.FileOutputStream_init_java.io.File_boolean.meth,java.io.FileNotFoundException_init_java.lang.String
java.io.FileOutputStream_open_java.lang.String_boolean.meth,java.io.FileOutputStream_native_open0_java.lang.String_boolean
java.io.FileOutputStream_write_int.meth,java.io.FileOutputStream_native_write_int_boolean
java.io.FileOutputStream_write_byte_arr.meth,java.io.FileOutputStream_native_writeBytes_byte_arr_int_int_boolean
java.io.FileOutputStream_write_byte_arr_int_int.meth,java.io.FileOutputStream_native_writeBytes_byte_arr_int_int_boolean
java.io.FileOutputStream_getFD.meth,java.io.IOException_init
java.io.InputStreamReader_init_java.io.InputStream.meth,sun.nio.cs.StreamDecoder_forInputStreamReader_java.io.InputStream_java.lang.Object_java.lang.String
java.io.FileSystem_getBooleanProperty_java.lang.String_boolean.meth,java.lang.System_getProperty_java.lang.String
java.io.OutputStreamWriter_init_java.io.OutputStream.meth,sun.nio.cs.StreamEncoder_forOutputStreamWriter_java.io.OutputStream_java.lang.Object_java.lang.String
java.io.FilterOutputStream_write_byte_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.io.InputStream_reset.meth,java.io.IOException_init_java.lang.String
java.io.InputStreamReader_init_java.io.InputStream_java.lang.String.meth,java.lang.NullPointerException_init_java.lang.String
java.io.InputStreamReader_init_java.io.InputStream_java.lang.String.meth,sun.nio.cs.StreamDecoder_forInputStreamReader_java.io.InputStream_java.lang.Object_java.lang.String
java.io.InputStreamReader_init_java.io.InputStream_java.nio.charset.Charset.meth,java.lang.NullPointerException_init_java.lang.String
java.io.InputStreamReader_init_java.io.InputStream_java.nio.charset.Charset.meth,sun.nio.cs.StreamDecoder_forInputStreamReader_java.io.InputStream_java.lang.Object_java.nio.charset.Charset
java.io.InputStreamReader_init_java.io.InputStream_java.nio.charset.CharsetDecoder.meth,java.lang.NullPointerException_init_java.lang.String
java.io.InputStreamReader_init_java.io.InputStream_java.nio.charset.CharsetDecoder.meth,sun.nio.cs.StreamDecoder_forInputStreamReader_java.io.InputStream_java.lang.Object_java.nio.charset.CharsetDecoder
java.io.InputStreamReader_getEncoding.meth,sun.nio.cs.StreamDecoder_getEncoding
java.io.InputStreamReader_read.meth,sun.nio.cs.StreamDecoder_read
java.io.InputStreamReader_read_char_arr_int_int.meth,sun.nio.cs.StreamDecoder_read_char_arr_int_int
java.io.InputStreamReader_ready.meth,sun.nio.cs.StreamDecoder_ready
java.io.OutputStreamWriter_init_java.io.OutputStream_java.lang.String.meth,java.lang.NullPointerException_init_java.lang.String
